"session","date","type","title","result","totalvotes","d-yes","r-yes","i-yes","d-no","r-no","i-no","d-nv","r-nv","i-nv"
"112","2012-05-18 10:47:00","h","Amendment 37 to H.R. 4310","Agreed to 241-181, 9 not voting","431","12","229","0","171","10","0","7","2","0"
"112","2012-05-18 10:51:00","h","Amendment 38 to H.R. 4310","Failed 121-300, 10 not voting","431","76","45","0","106","194","0","8","2","0"
"112","2012-05-18 12:01:00","h","Amendment 42 to H.R. 4310","Agreed to 238-162, 31 not voting","431","13","225","0","159","3","0","18","13","0"
"112","2012-05-18 12:07:00","h","Amendment 44 to H.R. 4310","Agreed to 379-38, 14 not voting","431","145","234","0","36","2","0","9","5","0"
"112","2012-02-02 17:27:00","h","On Motion to Recommit with Instructions: H.R. 3582 To amend the Congressional Budget Act of 1974 to provide for macroeconomic analysis of the impact of legislation","Failed 183-237, 12 not voting","432","181","2","0","0","237","0","10","2","0"
"112","2012-05-18 12:38:00","h","On Motion to Recommit with Instructions: H.R. 4310 National Defense Authorization Act for Fiscal Year 2013","Failed 182-236, 13 not voting","431","180","2","0","0","236","0","10","3","0"
"112","2012-05-18 12:46:00","h","On Passage - House - H.R. 4310 National Defense Authorization Act for Fiscal Year 2013","Passed 299-120, 12 not voting","431","77","222","0","104","16","0","9","3","0"
"112","2012-05-18 12:53:00","h","On Barrow Motion to Instruct Conferees: H.R. 4348 To provide an extension of Federal-aid highway, highway safety, motor carrier safety, transit, and other programs funded out of the Highway Trust Fund pending enactment of a multiyear law reauthorizing such programs, and for other purposes","Passed 261-152, 18 not voting","431","26","235","0","151","1","0","13","5","0"
"112","2012-05-18 13:00:00","h","On Rahall Motion to Instruct Conferees: H.R. 4348 To provide an extension of Federal-aid highway, highway safety, motor carrier safety, transit, and other programs funded out of the Highway Trust Fund pending enactment of a multiyear law reauthorizing such programs, and for other purposes","Passed 245-169, 17 not voting","431","176","69","0","3","166","0","11","6","0"
"112","2012-05-30 18:59:00","h","On Passage - House - H.R. 5651 Prescription Drug User Fee Amendments of 2012 - Under Suspension of the Rules","Passed 387-5, 39 not voting (2/3 required)","431","168","219","0","1","4","0","21","18","0"
"112","2012-05-30 19:06:00","h","On Passage - House - H.R. 4201 Servicemember Family Protection Act - Under Suspension of the Rules","Passed 390-2, 39 not voting (2/3 required)","431","170","220","0","0","2","0","20","19","0"
"112","2012-05-30 19:14:00","h","On Passage - House - H.R. 915 Jamie Zapata Border Enforcement Security Task Force Act - Under Suspension of the Rules","Passed 391-2, 38 not voting (2/3 required)","431","171","220","0","0","2","0","19","19","0"
"112","2012-05-31 14:14:00","h","On Passage - House - H.R. 3541 Prenatal Non-discrimination Act (PRENDA) of 2012 - Under Suspension of the Rules","Failed 246-168, 17 not voting (2/3 required)","431","20","226","0","161","7","0","9","8","0"
"112","2012-02-02 17:34:00","h","On Passage - House - H.R. 3582 To amend the Congressional Budget Act of 1974 to provide for macroeconomic analysis of the impact of legislation","Passed 242-179, 11 not voting","432","4","238","0","179","0","0","8","3","0"
"112","2012-05-31 16:20:00","h","On Motion to Recommit with Instructions: H.R. 5743 Intelligence Authorization Act for Fiscal Year 2013","Failed 180-235, 16 not voting","431","179","1","0","4","231","0","7","9","0"
"112","2012-05-31 16:28:00","h","On Passage - House - H.R. 5743 Intelligence Authorization Act for Fiscal Year 2013","Passed 386-28, 17 not voting","431","162","224","0","21","7","0","7","10","0"
"112","2012-05-31 21:26:00","h","Amendment 7 to H.R. 5854","Agreed to 218-198, 15 not voting","431","184","34","0","1","197","0","5","10","0"
"112","2012-05-31 21:31:00","h","Amendment 15 to H.R. 5854","Failed 180-237, 14 not voting","431","0","180","0","185","52","0","5","9","0"
"112","2012-05-31 21:59:00","h","On Motion to Recommit with Instructions: H.R. 5854 Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2013, and for other purposes","Failed 188-230, 13 not voting","431","185","3","0","0","230","0","5","8","0"
"112","2012-05-31 22:05:00","h","On Passage - House - H.R. 5854 Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2013, and for other purposes","Passed 407-12, 12 not voting","431","181","226","0","4","8","0","5","7","0"
"112","2012-06-01 12:09:00","h","Amendment 1 to H.R. 5325","Agreed to 216-177, 38 not voting","431","77","139","0","92","85","0","21","17","0"
"112","2012-06-01 12:12:00","h","Amendment 3 to H.R. 5325","Agreed to 203-185, 43 not voting","431","15","188","0","152","33","0","23","20","0"
"112","2012-06-01 12:16:00","h","Amendment 6 to H.R. 5325","Failed 152-237, 42 not voting","431","146","6","0","23","214","0","21","21","0"
"112","2012-06-01 12:19:00","h","Amendment 8 to H.R. 5325","Failed 130-256, 45 not voting","431","5","125","0","163","93","0","22","23","0"
"112","2012-02-03 11:29:00","h","On Motion to Recommit with Instructions: H.R. 3578 To amend the Balanced Budget and Emergency Deficit Control Act of 1985 to reform the budget baseline","Failed 177-238, 17 not voting","432","177","0","0","3","235","0","11","6","0"
"112","2012-06-01 12:23:00","h","Amendment 11 to H.R. 5325","Failed 140-245, 46 not voting","431","1","139","0","164","81","0","25","21","0"
"112","2012-06-01 12:27:00","h","Amendment 9 to H.R. 5325","Failed 113-275, 43 not voting","431","0","113","0","168","107","0","22","21","0"
"112","2012-06-01 12:30:00","h","Amendment 7 to H.R. 5325","Failed 183-200, 48 not voting","431","157","26","0","9","191","0","24","24","0"
"112","2012-06-01 12:33:00","h","Amendment 10 to H.R. 5325","Failed 148-236, 47 not voting","431","141","7","0","26","210","0","23","24","0"
"112","2012-06-01 12:37:00","h","Amendment 12 to H.R. 5325","Failed 139-245, 47 not voting","431","133","6","0","35","210","0","22","25","0"
"112","2012-06-05 19:00:00","h","Amendment 14 to H.R. 5325","Failed 106-281, 44 not voting","431","15","91","0","147","134","0","28","16","0"
"112","2012-06-05 19:06:00","h","Amendment 15 to H.R. 5325","Failed 131-257, 43 not voting","431","126","5","0","36","221","0","28","15","0"
"112","2012-06-05 19:12:00","h","Amendment 16 to H.R. 5325","Failed 138-249, 44 not voting","431","36","102","0","126","123","0","28","16","0"
"112","2012-06-05 19:17:00","h","Amendment 18 to H.R. 5325","Failed 152-235, 44 not voting","431","146","6","0","16","219","0","28","16","0"
"112","2012-06-06 13:41:00","h","Amendment 44 to H.R. 5325","Failed 181-229, 21 not voting","431","19","162","0","157","72","0","14","7","0"
"112","2012-02-03 11:35:00","h","On Passage - House - H.R. 3578 To amend the Balanced Budget and Emergency Deficit Control Act of 1985 to reform the budget baseline","Passed 235-177, 20 not voting","432","4","231","0","177","0","0","10","10","0"
"112","2012-06-06 13:46:00","h","Amendment 46 to H.R. 5325","Agreed to 348-60, 23 not voting","431","114","234","0","60","0","0","16","7","0"
"112","2012-06-06 13:53:00","h","Amendment 19 to H.R. 5325","Agreed to 326-81, 24 not voting","431","98","228","0","76","5","0","16","8","0"
"112","2012-06-06 13:57:00","h","Amendment 42 to H.R. 5325","Agreed to 355-51, 25 not voting","431","123","232","0","51","0","0","16","9","0"
"112","2012-06-06 14:02:00","h","Amendment 37 to H.R. 5325","Agreed to 242-168, 21 not voting","431","17","225","0","161","7","0","12","9","0"
"112","2012-06-06 14:05:00","h","Amendment 47 to H.R. 5325","Failed 150-260, 21 not voting","431","143","7","0","34","226","0","13","8","0"
"112","2012-06-06 16:51:00","h","Amendment 24 to H.R. 5325","Agreed to 328-89, 14 not voting","431","136","192","0","45","44","0","9","5","0"
"112","2012-06-06 16:56:00","h","Amendment 36 to H.R. 5325","Failed 157-260, 14 not voting","431","153","4","0","29","231","0","8","6","0"
"112","2012-06-06 17:03:00","h","Amendment 31 to H.R. 5325","Failed 136-282, 13 not voting","431","27","109","0","155","127","0","8","5","0"
"112","2012-06-06 17:07:00","h","Amendment 23 to H.R. 5325","Failed 168-249, 14 not voting","431","108","60","0","74","175","0","8","6","0"
"112","2012-02-03 11:42:00","h","On the Conference Report - House - H.R. 658 FAA Modernization and Reform Act","Passed 248-169, 15 not voting","432","24","224","0","157","12","0","10","5","0"
"112","2012-06-06 17:11:00","h","Amendment 28 to H.R. 5325","Agreed to 223-195, 13 not voting","431","129","94","0","53","142","0","8","5","0"
"112","2012-06-06 17:14:00","h","Amendment 20 to H.R. 5325","Failed 182-237, 12 not voting","431","174","8","0","9","228","0","7","5","0"
"112","2012-06-06 17:17:00","h","Amendment 22 to H.R. 5325","Failed 138-281, 12 not voting","431","130","8","0","53","228","0","7","5","0"
"112","2012-06-06 17:21:00","h","Amendment 26 to H.R. 5325","Failed 174-244, 13 not voting","431","151","23","0","32","212","0","7","6","0"
"112","2012-06-06 17:26:00","h","Amendment 27 to H.R. 5325","Failed 141-276, 14 not voting","431","6","135","0","176","100","0","8","6","0"
"112","2012-06-06 17:28:00","h","Amendment 33 to H.R. 5325","Failed 157-261, 13 not voting","431","5","152","0","177","84","0","8","5","0"
"112","2012-06-06 17:31:00","h","Amendment 48 to H.R. 5325","Failed 125-293, 13 not voting","431","0","125","0","183","110","0","7","6","0"
"112","2012-06-06 17:35:00","h","Amendment 59 to H.R. 5325","Failed 144-274, 13 not voting","431","4","140","0","179","95","0","7","6","0"
"112","2012-06-06 17:37:00","h","Amendment 49 to H.R. 5325","Failed 184-235, 12 not voting","431","0","184","0","183","52","0","7","5","0"
"112","2012-06-06 17:40:00","h","Amendment 56 to H.R. 5325","Failed 114-302, 15 not voting","431","44","70","0","138","164","0","8","7","0"
"112","2012-06-06 17:45:00","h","Amendment 17 to H.R. 5325","Agreed to 208-207, 16 not voting","431","148","60","0","35","172","0","7","8","0"
"112","2012-06-06 18:15:00","h","On Motion to Recommit with Instructions: H.R. 5325 Making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2013, and for other purposes","Failed 185-233, 13 not voting","431","183","2","0","0","233","0","7","6","0"
"112","2012-06-06 18:24:00","h","On Passage - House - H.R. 5325 Making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2013, and for other purposes","Passed 255-165, 11 not voting","431","48","207","0","136","29","0","6","5","0"
"112","2012-06-06 18:30:00","h","On Flake Motion to Instruct Conferees: H.R. 4348 To provide an extension of Federal-aid highway, highway safety, motor carrier safety, transit, and other programs funded out of the Highway Trust Fund pending enactment of a multiyear law reauthorizing such programs, and for other purposes","Passed 259-154, 18 not voting","431","67","192","0","111","43","0","12","6","0"
"112","2012-06-06 18:37:00","h","On Doggett Motion to Instruct Conferees: H.R. 4348 To provide an extension of Federal-aid highway, highway safety, motor carrier safety, transit, and other programs funded out of the Highway Trust Fund pending enactment of a multiyear law reauthorizing such programs, and for other purposes","Failed 192-226, 13 not voting","431","178","14","0","4","222","0","8","5","0"
"112","2012-06-06 23:04:00","h","Amendment 2 to H.R. 5855","Failed 154-260, 17 not voting","431","154","0","0","25","235","0","11","6","0"
"112","2012-06-06 23:08:00","h","Amendment 3 to H.R. 5855","Failed 140-273, 18 not voting","431","5","135","0","172","101","0","13","5","0"
"112","2012-06-06 23:12:00","h","Amendment 4 to H.R. 5855","Failed 173-240, 18 not voting","431","149","24","0","29","211","0","12","6","0"
"112","2012-06-06 23:15:00","h","Amendment 6 to H.R. 5855","Agreed to 211-202, 18 not voting","431","160","51","0","17","185","0","13","5","0"
"112","2012-06-06 23:18:00","h","Amendment 14 to H.R. 5855","Failed 159-254, 18 not voting","431","155","4","0","23","231","0","12","6","0"
"112","2012-02-06 19:03:00","h","On Passage - House - H.R. 1162 To provide the Quileute Indian Tribe Tsunami and Flood Protection, and for other purposes - Under Suspension of the Rules","Passed 381-7, 44 not voting (2/3 required)","432","161","220","0","0","7","0","30","14","0"
"112","2012-06-06 23:21:00","h","Amendment 10 to H.R. 5855","Failed 156-261, 14 not voting","431","148","8","0","33","228","0","9","5","0"
"112","2012-06-06 23:24:00","h","Amendment 22 to H.R. 5855","Failed 144-273, 14 not voting","431","137","7","0","44","229","0","9","5","0"
"112","2012-06-06 23:27:00","h","Amendment 7 to H.R. 5855","Agreed to 302-113, 16 not voting","431","81","221","0","99","14","0","10","6","0"
"112","2012-06-06 23:30:00","h","Amendment 11 to H.R. 5855","Agreed to 230-186, 15 not voting","431","21","209","0","160","26","0","9","6","0"
"112","2012-06-06 23:33:00","h","Amendment 12 to H.R. 5855","Failed 167-249, 15 not voting","431","166","1","0","14","235","0","10","5","0"
"112","2012-06-06 23:36:00","h","Amendment 18 to H.R. 5855","Failed 60-355, 16 not voting","431","45","15","0","134","221","0","11","5","0"
"112","2012-06-06 23:41:00","h","Amendment 23 to H.R. 5855","Failed 150-266, 15 not voting","431","132","18","0","48","218","0","10","5","0"
"112","2012-06-06 23:44:00","h","Amendment 24 to H.R. 5855","Failed 166-245, 20 not voting","431","157","9","0","20","225","0","13","7","0"
"112","2012-02-07 13:53:00","h","Amendment 2 to H.R. 1734","Failed 191-230, 11 not voting","432","180","11","0","3","227","0","8","3","0"
"112","2012-06-07 16:56:00","h","On Motion to Recommit with Instructions: H.R. 436 Protect Medical Innovation Act of 2012","Failed 179-239, 13 not voting","431","177","2","0","6","233","0","7","6","0"
"112","2012-06-07 17:04:00","h","On Passage - House - H.R. 436 Protect Medical Innovation Act of 2012","Passed 270-146, 15 not voting","431","37","233","0","146","0","0","7","8","0"
"112","2012-06-07 21:07:00","h","Amendment 32 to H.R. 5855","Agreed to 224-189, 18 not voting","431","7","217","0","174","15","0","9","9","0"
"112","2012-06-07 21:12:00","h","Amendment 33 to H.R. 5855","Agreed to 238-175, 18 not voting","431","10","228","0","171","4","0","9","9","0"
